Age,Agency_Code,Type,Commision,Channel,Duration,Sales,Destination,Claimed,Product_Name,Claimed_Amount
48,C2B,Airlines,0.21,Online,377,0.74,ASIA,No,Customised Plan,0
26,EPX,Travel Agency,0,Online,30,1,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,11,47,ASIA,No,Customised Plan,0
31,C2B,Airlines,15,Online,19,60,ASIA,Yes,Bronze Plan,4962
65,EPX,Travel Agency,0,Online,14,27,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,33,20,ASIA,No,Customised Plan,0
41,CWT,Travel Agency,17.82,Online,40,29.7,Americas,No,Customised Plan,0
34,EPX,Travel Agency,0,Online,24,18,ASIA,No,Cancellation Plan,0
30,C2B,Airlines,54,Online,364,216,ASIA,Yes,Silver Plan,5173
36,EPX,Travel Agency,0,Online,5,30,ASIA,No,Customised Plan,0
48,C2B,Airlines,1.96,Online,76,7,ASIA,No,Customised Plan,0
58,EPX,Travel Agency,0,Online,1,10,ASIA,No,Cancellation Plan,0
27,CWT,Travel Agency,71.28,Online,49,153,EUROPE,Yes,Customised Plan,4230
41,CWT,Travel Agency,47.52,Online,122,79.2,Americas,No,Customised Plan,0
30,EPX,Travel Agency,0,Online,12,11,ASIA,No,Cancellation Plan,0
48,CWT,Travel Agency,12.54,Online,16,33,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,35,0,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,46,20,ASIA,No,Customised Plan,0
24,C2B,Airlines,8.63,Online,36,34.5,ASIA,Yes,Bronze Plan,4786
36,EPX,Travel Agency,0,Online,26,43,ASIA,No,Cancellation Plan,0
32,CWT,Travel Agency,77.22,Online,73,128.7,Americas,Yes,Customised Plan,4048
30,C2B,Airlines,8.38,Online,48,33.5,ASIA,Yes,Bronze Plan,4813
35,EPX,Travel Agency,0,Online,26,10,Americas,No,Cancellation Plan,0
51,JZI,Airlines,9.1,Online,195,26,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,167,58,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,34,33,ASIA,Yes,Customised Plan,4262
36,EPX,Travel Agency,0,Online,2,10,ASIA,No,Cancellation Plan,0
60,EPX,Travel Agency,0,Online,5,10,ASIA,No,Cancellation Plan,0
30,C2B,Airlines,15.5,Online,22,62,ASIA,No,Bronze Plan,0
32,EPX,Travel Agency,0,Online,29,174,Americas,Yes,Cancellation Plan,3578
28,EPX,Travel Agency,0,Online,19,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,113,19,ASIA,No,Cancellation Plan,0
28,CWT,Travel Agency,166.53,Online,369,256.2,Americas,No,Gold Plan,0
39,C2B,Airlines,54,Online,365,216,ASIA,Yes,Silver Plan,5456
28,C2B,Airlines,63.21,Online,401,252.85,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,109,20,ASIA,Yes,Customised Plan,4457
68,C2B,Airlines,70.2,Online,375,280.8,ASIA,Yes,Silver Plan,5251
52,CWT,Travel Agency,17.82,Online,30,29.7,EUROPE,No,Customised Plan,0
25,C2B,Airlines,5.63,Online,23,0,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,2,44,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,5,66,ASIA,No,Customised Plan,0
31,EPX,Travel Agency,0,Online,47,37,ASIA,No,Customised Plan,0
30,EPX,Travel Agency,0,Online,17,80,Americas,No,Cancellation Plan,0
27,C2B,Airlines,7.38,Online,11,29.5,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,21,83,ASIA,No,Customised Plan,0
44,EPX,Travel Agency,0,Online,12,10,ASIA,No,Cancellation Plan,0
48,C2B,Airlines,0.81,Online,26,2.88,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,3,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,7,20,ASIA,No,Customised Plan,0
39,CWT,Travel Agency,107.25,Online,368,165,ASIA,Yes,Silver Plan,5499
35,EPX,Travel Agency,0,Online,5,13,ASIA,No,Cancellation Plan,0
58,C2B,Airlines,13.38,Online,32,53.5,ASIA,Yes,Bronze Plan,4633
34,C2B,Airlines,23.5,Online,12,94,ASIA,Yes,Bronze Plan,4680
24,C2B,Airlines,13.38,Online,22,53.5,ASIA,Yes,Bronze Plan,4639
49,JZI,Airlines,7.7,Online,6,22,ASIA,No,Bronze Plan,0
41,EPX,Travel Agency,0,Online,28,24,ASIA,Yes,Customised Plan,4219
36,EPX,Travel Agency,0,Online,100,48,EUROPE,No,Cancellation Plan,0
26,EPX,Travel Agency,0,Online,54,22,ASIA,No,Cancellation Plan,0
27,CWT,Travel Agency,17.82,Online,13,29.7,ASIA,No,Customised Plan,0
23,C2B,Airlines,13.38,Online,32,53.5,ASIA,Yes,Bronze Plan,4627
35,EPX,Travel Agency,0,Online,9,39,ASIA,No,Cancellation Plan,0
22,C2B,Airlines,63.21,Online,370,252.85,ASIA,Yes,Silver Plan,5008
26,JZI,Airlines,9.1,Online,63,26,ASIA,No,Bronze Plan,0
27,C2B,Airlines,40.25,Online,371,161,ASIA,Yes,Silver Plan,5206
57,EPX,Travel Agency,0,Online,8,20,ASIA,No,Customised Plan,0
43,JZI,Airlines,6.3,Online,4,18,ASIA,No,Bronze Plan,0
30,EPX,Travel Agency,0,Online,15,23,ASIA,No,Cancellation Plan,0
29,C2B,Airlines,7.38,Online,12,31,ASIA,No,Bronze Plan,0
44,EPX,Travel Agency,0,Online,28,10,ASIA,No,Cancellation Plan,0
54,JZI,Airlines,6.3,Online,23,18,ASIA,No,Bronze Plan,0
51,CWT,Travel Agency,29.7,Online,27,49.5,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,15,21,ASIA,Yes,Customised Plan,4248
46,CWT,Travel Agency,23.76,Online,334,39.6,ASIA,No,Customised Plan,0
64,CWT,Travel Agency,10.5,Offline,62,30,ASIA,No,Customised Plan,0
48,C2B,Airlines,3.38,Online,12,30,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,25,19,ASIA,No,Cancellation Plan,0
15,CWT,Travel Agency,10.5,Offline,53,30,ASIA,No,Customised Plan,0
29,EPX,Travel Agency,0,Online,14,0,ASIA,No,Cancellation Plan,0
32,C2B,Airlines,4.39,Online,5,17.55,ASIA,Yes,Bronze Plan,4818
74,EPX,Travel Agency,0,Online,39,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,101,26,ASIA,Yes,Customised Plan,4493
28,C2B,Airlines,13.38,Online,36,53.5,ASIA,No,Bronze Plan,0
61,EPX,Travel Agency,0,Online,27,35,Americas,No,Customised Plan,0
48,CWT,Travel Agency,41.58,Online,20,69.3,ASIA,No,Customised Plan,0
34,C2B,Airlines,11.75,Online,12,47,ASIA,Yes,Bronze Plan,4871
53,C2B,Airlines,64.8,Online,396,259.2,ASIA,Yes,Silver Plan,5073
36,EPX,Travel Agency,0,Online,2,14,ASIA,No,Cancellation Plan,0
45,EPX,Travel Agency,0,Online,70,80,Americas,No,Cancellation Plan,0
28,CWT,Travel Agency,41.58,Online,32,69.3,Americas,No,Customised Plan,0
39,EPX,Travel Agency,0,Online,8,20,ASIA,No,Customised Plan,0
38,C2B,Airlines,7.35,Online,8,29.4,ASIA,No,Silver Plan,0
81,C2B,Airlines,57.13,Online,70,228.5,ASIA,No,Gold Plan,0
36,EPX,Travel Agency,0,Online,167,15,ASIA,No,Cancellation Plan,0
22,CWT,Travel Agency,28.5,Online,28,75,EUROPE,No,Bronze Plan,0
35,EPX,Travel Agency,0,Online,17,33,ASIA,No,Customised Plan,0
36,C2B,Airlines,5.25,Online,7,21,ASIA,No,Bronze Plan,0
32,EPX,Travel Agency,0,Online,7,39,ASIA,Yes,Customised Plan,4199
36,EPX,Travel Agency,0,Online,16,178,ASIA,No,Cancellation Plan,0
17,C2B,Airlines,5,Online,9,20,ASIA,Yes,Bronze Plan,4500
40,C2B,Airlines,54,Online,394,216,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,3,12,ASIA,No,Cancellation Plan,0
38,CWT,Travel Agency,29.7,Online,18,49.5,Americas,No,Customised Plan,0
30,C2B,Airlines,4.5,Online,8,18,ASIA,Yes,Bronze Plan,4759
36,EPX,Travel Agency,0,Online,73,45,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,47,61,EUROPE,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,52,179,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,5,10,ASIA,No,Cancellation Plan,0
44,CWT,Travel Agency,5.94,Online,4,9.9,Americas,No,Customised Plan,0
37,C2B,Airlines,46.8,Online,18,117,ASIA,No,Bronze Plan,0
62,EPX,Travel Agency,0,Online,11,80,Americas,No,Cancellation Plan,0
34,CWT,Travel Agency,11.88,Online,8,19.8,ASIA,No,Customised Plan,0
47,JZI,Airlines,7.7,Online,16,22,ASIA,No,Bronze Plan,0
35,C2B,Airlines,72.94,Online,397,291.75,ASIA,Yes,Silver Plan,5429
32,C2B,Airlines,8.88,Online,32,35.5,ASIA,No,Bronze Plan,0
30,C2B,Airlines,63.21,Online,365,252.85,ASIA,Yes,Silver Plan,5332
25,C2B,Airlines,20,Online,19,50,ASIA,No,Bronze Plan,0
44,JZI,Airlines,14,Online,19,40,ASIA,No,Bronze Plan,0
30,CWT,Travel Agency,5.94,Online,50,196,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,56,12,ASIA,No,Cancellation Plan,0
43,C2B,Airlines,97.34,Online,365,389.35,ASIA,Yes,Gold Plan,5511
32,EPX,Travel Agency,0,Online,33,29,ASIA,No,Customised Plan,0
31,CWT,Travel Agency,23.76,Online,16,39.6,ASIA,No,Customised Plan,0
25,C2B,Airlines,11.88,Online,10,47.5,ASIA,No,Silver Plan,0
49,EPX,Travel Agency,0,Online,2,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,46,13,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,4,17,ASIA,No,Cancellation Plan,0
31,CWT,Travel Agency,17.82,Online,18,29.7,ASIA,No,Customised Plan,0
36,CWT,Travel Agency,47.52,Online,28,79.2,Americas,Yes,Customised Plan,4094
48,CWT,Travel Agency,10.64,Online,18,28,ASIA,Yes,Bronze Plan,4755
36,EPX,Travel Agency,0,Online,29,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,33,24,ASIA,No,Cancellation Plan,0
38,C2B,Airlines,5,Online,7,20,ASIA,Yes,Bronze Plan,4823
30,CWT,Travel Agency,41.58,Online,55,69.3,EUROPE,Yes,Customised Plan,4472
34,C2B,Airlines,31.75,Online,16,127,ASIA,Yes,Silver Plan,5403
25,C2B,Airlines,49.6,Online,81,124,ASIA,Yes,Bronze Plan,4674
35,CWT,Travel Agency,83.16,Online,15,138.6,EUROPE,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,4,53,ASIA,No,Customised Plan,0
46,C2B,Airlines,12.07,Online,16,48.3,ASIA,Yes,Bronze Plan,4839
36,EPX,Travel Agency,0,Online,50,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,8,199,ASIA,No,Customised Plan,0
37,C2B,Airlines,3.38,Online,3,13.5,ASIA,Yes,Bronze Plan,4658
35,EPX,Travel Agency,0,Online,68,0,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,2,11,ASIA,No,Cancellation Plan,0
28,C2B,Airlines,11.88,Online,27,47.5,ASIA,Yes,Silver Plan,5094
31,CWT,Travel Agency,41.58,Online,23,69.3,EUROPE,No,Customised Plan,0
51,C2B,Airlines,8.7,Online,13,34.8,ASIA,No,Silver Plan,0
22,CWT,Travel Agency,32.68,Online,26,86,EUROPE,No,Gold Plan,0
62,EPX,Travel Agency,0,Online,12,22,ASIA,No,Cancellation Plan,0
32,JZI,Airlines,12.95,Online,266,37,ASIA,No,Bronze Plan,0
35,EPX,Travel Agency,0,Online,146,50,Americas,Yes,Cancellation Plan,3978
63,JZI,Airlines,6.3,Online,7,18,ASIA,No,Bronze Plan,0
30,C2B,Airlines,6.75,Online,59,27,ASIA,No,Bronze Plan,0
40,CWT,Travel Agency,41.58,Online,38,154,Americas,Yes,Customised Plan,4395
31,CWT,Travel Agency,23.76,Online,11,39.6,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,24,19,ASIA,No,Cancellation Plan,0
65,C2B,Airlines,23.4,Online,18,93.6,ASIA,Yes,Silver Plan,5057
26,C2B,Airlines,6.75,Online,10,27,ASIA,Yes,Bronze Plan,4946
56,JZI,Airlines,7.7,Online,17,22,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,10,30,ASIA,No,Customised Plan,0
28,C2B,Airlines,54,Online,385,216,ASIA,Yes,Silver Plan,5157
25,C2B,Airlines,64.8,Online,366,259.2,ASIA,Yes,Silver Plan,5370
45,C2B,Airlines,15,Online,17,60,ASIA,Yes,Bronze Plan,4911
52,JZI,Airlines,11.55,Online,5,33,ASIA,No,Bronze Plan,0
30,EPX,Travel Agency,0,Online,273,72,Americas,No,Cancellation Plan,0
44,EPX,Travel Agency,0,Online,11,21,ASIA,No,Customised Plan,0
43,CWT,Travel Agency,23.76,Online,14,39.6,ASIA,No,Customised Plan,0
43,JZI,Airlines,7.7,Online,17,22,ASIA,No,Bronze Plan,0
48,C2B,Airlines,0.05,Online,86,189,ASIA,No,Customised Plan,0
39,CWT,Travel Agency,132.99,Online,369,204.6,ASIA,No,Gold Plan,0
32,CWT,Travel Agency,47.52,Online,153,79.2,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,65,26,ASIA,No,Cancellation Plan,0
24,C2B,Airlines,13.25,Online,10,53,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,47,75,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,90,180,ASIA,No,Customised Plan,0
43,EPX,Travel Agency,0,Online,32,68,ASIA,No,Customised Plan,0
43,CWT,Travel Agency,35.64,Online,6,59.4,EUROPE,Yes,Customised Plan,4130
36,EPX,Travel Agency,0,Online,17,65,ASIA,No,Customised Plan,0
41,C2B,Airlines,4.8,Online,3,19.2,ASIA,Yes,Bronze Plan,4942
73,C2B,Airlines,54,Online,378,216,ASIA,Yes,Silver Plan,5447
34,C2B,Airlines,5.63,Online,5,22.5,ASIA,Yes,Silver Plan,5449
30,C2B,Airlines,4,Online,4,16,ASIA,No,Bronze Plan,0
24,EPX,Travel Agency,0,Online,85,36,ASIA,No,Customised Plan,0
30,C2B,Airlines,54,Online,370,216,ASIA,Yes,Silver Plan,5405
36,EPX,Travel Agency,0,Online,7,48,ASIA,No,Customised Plan,0
25,C2B,Airlines,12.4,Online,1,31,ASIA,No,Bronze Plan,0
62,EPX,Travel Agency,0,Online,15,20,ASIA,No,Customised Plan,0
46,CWT,Travel Agency,160.38,Online,84,267.3,EUROPE,No,Customised Plan,0
36,C2B,Airlines,12.5,Online,28,50,ASIA,Yes,Bronze Plan,4661
31,CWT,Travel Agency,47.52,Online,11,79.2,Americas,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,21,38,ASIA,No,Customised Plan,0
30,C2B,Airlines,83.25,Online,370,333,ASIA,Yes,Gold Plan,5913
36,EPX,Travel Agency,0,Online,48,21,ASIA,Yes,Customised Plan,4240
36,EPX,Travel Agency,0,Online,14,29,ASIA,No,Cancellation Plan,0
28,JZI,Airlines,15.4,Online,43,44,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,41,36,ASIA,No,Cancellation Plan,0
46,C2B,Airlines,46.96,Online,365,187.85,ASIA,Yes,Silver Plan,5254
31,EPX,Travel Agency,0,Online,38,10,ASIA,Yes,Cancellation Plan,3933
44,EPX,Travel Agency,0,Online,6,20,ASIA,No,Customised Plan,0
53,C2B,Airlines,57.13,Online,104,228.5,ASIA,Yes,Silver Plan,5060
31,C2B,Airlines,63.21,Online,413,252.85,ASIA,Yes,Silver Plan,5236
33,JZI,Airlines,12.25,Online,48,35,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,3,20,ASIA,No,Customised Plan,0
29,EPX,Travel Agency,0,Online,42,59,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,201,37,ASIA,Yes,Customised Plan,4253
36,EPX,Travel Agency,0,Online,40,20,ASIA,Yes,Customised Plan,4326
36,EPX,Travel Agency,0,Online,34,21,ASIA,No,Cancellation Plan,0
56,EPX,Travel Agency,0,Online,2,10,ASIA,No,Cancellation Plan,0
30,C2B,Airlines,13.63,Online,14,54.5,ASIA,Yes,Silver Plan,5163
50,CWT,Travel Agency,17.82,Online,4,29.7,EUROPE,No,Customised Plan,0
29,C2B,Airlines,44.5,Online,79,178,ASIA,Yes,Bronze Plan,4798
35,EPX,Travel Agency,0,Online,14,42,ASIA,No,Customised Plan,0
31,CWT,Travel Agency,41.58,Online,9,69.3,Americas,No,Customised Plan,0
44,C2B,Airlines,3.38,Online,13,13.5,ASIA,Yes,Bronze Plan,4647
22,C2B,Airlines,10.15,Online,36,29,ASIA,Yes,Bronze Plan,4612
36,EPX,Travel Agency,0,Online,390,80,ASIA,No,Cancellation Plan,0
38,C2B,Airlines,7.38,Online,8,29.5,ASIA,Yes,Silver Plan,5361
35,EPX,Travel Agency,0,Online,34,51,ASIA,No,Cancellation Plan,0
30,C2B,Airlines,63.21,Online,365,252.85,ASIA,Yes,Silver Plan,5396
36,EPX,Travel Agency,0,Online,11,79,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,82,80,EUROPE,No,Cancellation Plan,0
27,C2B,Airlines,8.81,Online,21,35.25,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,217,66,EUROPE,Yes,Cancellation Plan,3639
46,CWT,Travel Agency,47.52,Online,52,0,Americas,No,Customised Plan,0
55,C2B,Airlines,6.63,Online,24,26.5,ASIA,Yes,Bronze Plan,4636
36,EPX,Travel Agency,0,Online,30,14,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,19,25,ASIA,Yes,Customised Plan,4055
69,EPX,Travel Agency,0,Online,63,90,Americas,Yes,Customised Plan,4182
33,CWT,Travel Agency,166.53,Online,379,256.2,Americas,Yes,Gold Plan,5642
59,C2B,Airlines,34.38,Online,59,137.5,ASIA,Yes,Silver Plan,5110
27,C2B,Airlines,18.56,Online,16,74.25,ASIA,Yes,Silver Plan,5281
36,C2B,Airlines,14.46,Online,23,57.85,ASIA,Yes,Bronze Plan,4817
18,JZI,Airlines,9.1,Online,14,26,ASIA,No,Bronze Plan,0
31,CWT,Travel Agency,23.76,Online,26,39.6,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,24,20,ASIA,No,Customised Plan,0
42,EPX,Travel Agency,0,Online,18,20,ASIA,No,Customised Plan,0
34,C2B,Airlines,31.75,Online,68,127,ASIA,Yes,Silver Plan,5281
36,EPX,Travel Agency,0,Online,77,50,ASIA,No,Cancellation Plan,0
30,C2B,Airlines,7.38,Online,168,29.5,ASIA,Yes,Bronze Plan,4805
25,C2B,Airlines,11.75,Online,14,47,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,2,20,ASIA,No,Customised Plan,0
29,C2B,Airlines,63.21,Online,364,252.85,ASIA,Yes,Silver Plan,5346
40,JZI,Airlines,10.5,Online,56,0,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,59,80,EUROPE,No,Cancellation Plan,0
27,C2B,Airlines,15,Online,91,55,ASIA,No,Bronze Plan,0
29,C2B,Airlines,8.38,Online,43,33.5,ASIA,Yes,Bronze Plan,4724
36,EPX,Travel Agency,0,Online,24,21,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,40,21,ASIA,No,Customised Plan,0
32,C2B,Airlines,20.13,Online,25,80.5,ASIA,Yes,Bronze Plan,4711
36,EPX,Travel Agency,0,Online,3,10,ASIA,No,Cancellation Plan,0
48,C2B,Airlines,28,Online,45,1.35,ASIA,No,Customised Plan,0
35,C2B,Airlines,67.75,Online,110,271,ASIA,Yes,Silver Plan,5166
36,EPX,Travel Agency,0,Online,4,23,ASIA,No,Customised Plan,0
31,C2B,Airlines,97.34,Online,365,389.35,ASIA,Yes,Gold Plan,5917
35,JZI,Airlines,57.4,Online,113,164,Americas,Yes,Bronze Plan,4886
42,JZI,Airlines,7.7,Online,69,22,ASIA,No,Bronze Plan,0
30,C2B,Airlines,9.75,Online,48,39,ASIA,No,Silver Plan,0
41,C2B,Airlines,54,Online,364,216,ASIA,No,Silver Plan,0
36,EPX,Travel Agency,0,Online,1,12,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,387,52,Americas,No,Cancellation Plan,0
37,JZI,Airlines,9.1,Online,6,26,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,3,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,39,11,ASIA,No,Cancellation Plan,0
52,CWT,Travel Agency,59.4,Online,30,99,Americas,Yes,Customised Plan,4399
36,EPX,Travel Agency,0,Online,18,16,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,11,10,ASIA,No,Cancellation Plan,0
32,EPX,Travel Agency,0,Online,8,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,62,57,Americas,Yes,Customised Plan,4374
26,C2B,Airlines,9.59,Online,10,38.35,ASIA,Yes,Bronze Plan,4595
36,EPX,Travel Agency,0,Online,110,32,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,31,27,ASIA,No,Cancellation Plan,0
72,C2B,Airlines,6.75,Online,21,27,ASIA,Yes,Silver Plan,5406
36,EPX,Travel Agency,0,Online,1,10,ASIA,No,Cancellation Plan,0
45,EPX,Travel Agency,0,Online,48,10,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,43,20,ASIA,No,Customised Plan,0
64,EPX,Travel Agency,0,Online,36,80,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,4,10,ASIA,No,Cancellation Plan,0
40,EPX,Travel Agency,0,Online,17,10,ASIA,No,Cancellation Plan,0
50,JZI,Airlines,15.4,Online,71,44,Americas,Yes,Bronze Plan,4822
46,EPX,Travel Agency,0,Online,13,20,ASIA,No,Customised Plan,0
29,C2B,Airlines,15.88,Online,62,63.5,ASIA,Yes,Silver Plan,5156
36,EPX,Travel Agency,0,Online,33,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,4,10,ASIA,No,Cancellation Plan,0
32,C2B,Airlines,5.88,Online,19,23.5,ASIA,No,Bronze Plan,0
41,CWT,Travel Agency,29.7,Online,50,0,Americas,No,Customised Plan,0
49,EPX,Travel Agency,0,Online,24,81,ASIA,No,Customised Plan,0
44,JZI,Airlines,6.3,Online,14,18,ASIA,Yes,Bronze Plan,4907
36,EPX,Travel Agency,0,Online,76,41,ASIA,No,Customised Plan,0
45,CWT,Travel Agency,35.64,Online,21,59.4,EUROPE,No,Customised Plan,0
32,C2B,Airlines,4.39,Online,5,17.55,ASIA,Yes,Bronze Plan,4765
33,C2B,Airlines,3.38,Online,5,13.5,ASIA,No,Bronze Plan,0
43,C2B,Airlines,59.88,Online,367,239.5,ASIA,Yes,Gold Plan,5634
36,EPX,Travel Agency,0,Online,13,49,ASIA,Yes,Customised Plan,4438
30,C2B,Airlines,5.63,Online,39,22.5,ASIA,Yes,Silver Plan,5083
26,JZI,Airlines,7.7,Online,27,54,ASIA,No,Bronze Plan,0
28,C2B,Airlines,4.63,Online,17,18.5,ASIA,No,Silver Plan,0
31,CWT,Travel Agency,23.76,Online,10,39.6,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,28,15,EUROPE,No,Cancellation Plan,0
63,EPX,Travel Agency,0,Online,5,20,ASIA,No,Customised Plan,0
26,EPX,Travel Agency,0,Online,44,20,ASIA,No,Customised Plan,0
43,JZI,Airlines,6.3,Online,3,28,ASIA,No,Bronze Plan,0
27,C2B,Airlines,12.13,Online,13,48.5,ASIA,Yes,Silver Plan,5076
44,JZI,Airlines,6.3,Online,31,18,ASIA,Yes,Bronze Plan,4709
64,C2B,Airlines,40.25,Online,366,161,ASIA,No,Silver Plan,0
29,C2B,Airlines,6,Online,10,15,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,4,11,EUROPE,Yes,Cancellation Plan,3526
36,EPX,Travel Agency,0,Online,12,193,ASIA,Yes,Customised Plan,4398
36,EPX,Travel Agency,0,Online,6,39,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,13,54,EUROPE,No,Customised Plan,0
54,JZI,Airlines,9.1,Online,39,26,ASIA,No,Bronze Plan,0
39,CWT,Travel Agency,17.82,Online,5,29.7,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,8,20,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,31,21,ASIA,No,Cancellation Plan,0
67,C2B,Airlines,13.38,Online,16,53.5,ASIA,No,Bronze Plan,0
46,C2B,Airlines,4.63,Online,15,18.5,ASIA,No,Silver Plan,0
19,C2B,Airlines,6.01,Online,42,24.05,ASIA,No,Silver Plan,0
39,C2B,Airlines,40.25,Online,366,173,ASIA,Yes,Silver Plan,5149
44,C2B,Airlines,54,Online,365,216,ASIA,Yes,Silver Plan,5079
36,EPX,Travel Agency,0,Online,66,34,ASIA,Yes,Customised Plan,4044
36,EPX,Travel Agency,0,Online,75,25,ASIA,No,Cancellation Plan,0
42,CWT,Travel Agency,5.94,Online,15,9.9,ASIA,No,Customised Plan,0
56,JZI,Airlines,48.3,Online,46,138,Americas,Yes,Bronze Plan,4763
36,EPX,Travel Agency,0,Online,42,70,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,33,53,ASIA,No,Customised Plan,0
30,EPX,Travel Agency,0,Online,17,80,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,124,24,Americas,No,Customised Plan,0
52,CWT,Travel Agency,23.76,Online,9,39.6,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,8,34,ASIA,Yes,Customised Plan,4331
28,CWT,Travel Agency,17.82,Online,71,29.7,ASIA,No,Customised Plan,0
24,CWT,Travel Agency,0,Offline,364,97,ASIA,Yes,Customised Plan,4203
48,C2B,Airlines,70.2,Online,382,280.8,ASIA,Yes,Silver Plan,5216
36,EPX,Travel Agency,0,Online,6,43,EUROPE,Yes,Cancellation Plan,3801
69,EPX,Travel Agency,0,Online,57,99,Americas,Yes,Customised Plan,4368
36,EPX,Travel Agency,0,Online,22,20,Americas,No,Cancellation Plan,0
31,EPX,Travel Agency,0,Online,11,24,Americas,No,Cancellation Plan,0
40,EPX,Travel Agency,0,Online,155,13,Americas,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,1,10,ASIA,No,Cancellation Plan,0
36,EPX,Travel Agency,0,Online,14,209,ASIA,No,Cancellation Plan,0
35,JZI,Airlines,9.1,Online,7,26,ASIA,No,Bronze Plan,0
36,EPX,Travel Agency,0,Online,22,25,ASIA,No,Cancellation Plan,0
45,EPX,Travel Agency,0,Online,37,22,ASIA,No,Customised Plan,0
36,EPX,Travel Agency,0,Online,18,13,ASIA,No,Cancellation Plan,0
30,EPX,Travel Agency,0,Online,24,23,ASIA,No,Customised Plan,0
32,C2B,Airlines,7.38,Online,9,29.5,ASIA,Yes,Silver Plan,5106
34,C2B,Airlines,18,Online,66,72,ASIA,Yes,Silver Plan,5453
47,EPX,Travel Agency,0,Online,70,20,ASIA,No,Customised Plan,0
